service,from_existing,from_nonuser,from_residual,residual_ratio,total_inflow,nonuser_ratio,novelty,BlueOceanScore,estimated_sales,arpu,eps,tau,nonuser_mass,D_nonuser,residual_mass
new15,2271968.1187131237,318640.1064143752,221.21960083254126,8.538562863822086e-05,2590829.444728331,0.12298768144029144,0.43818122,0.0014024547694363385,3108995333.6739974,1200,0.2,0.05,0.09437326647489767,0.6987082362174988,0.1
new16,4085424.272167683,395293.6904008813,502.84931804711647,0.00011221257312589669,4481220.811886611,0.08821116097478382,0.28775883,0.0011425710100073205,5377464974.263934,1200,0.2,0.05,0.09437326647489767,0.6987082362174988,0.1
new17,2357564.5815332155,306610.3844624607,200.22134396042068,7.514757865627047e-05,2664375.1873396365,0.11507778105703252,0.50773376,0.00156371487165999,3197250224.807564,1200,0.2,0.05,0.09437326647489767,0.6987082362174988,0.1
new18,2022669.799656757,298548.4479745637,176.23589509557178,7.591811574732999e-05,2321394.483526416,0.12860737375452042,0.5307901,0.0015917405777270798,2785673380.2316995,1200,0.2,0.05,0.09437326647489767,0.6987082362174988,0.1
new19,5448481.187354989,344250.3269958163,372.47722220826256,6.429665732741716e-05,5793103.991573013,0.05942415801556177,0.3752719,0.0012976424839651868,6951724789.887616,1200,0.2,0.05,0.09437326647489767,0.6987082362174988,0.1
new0,8186722.074608835,653608.4482692077,1497.6304987494254,0.0001693801861753515,8841828.153376793,0.07392231978853687,0.54768103,0.003595671618374343,10610193784.052153,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new1,7282250.8352449015,783622.4951506137,2378.197866299577,0.0002947600056801804,8068251.528261816,0.09712420248745436,0.41972306,0.0033037288244998626,12102377292.392725,1500,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new2,9002674.249368219,727822.6373992627,2162.6374363551304,0.00022220416022742165,9732659.524203837,0.07478147525753512,0.40198883,0.0029388282975011362,9732659524.203836,1000,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new3,5335402.183141277,722527.181081842,1578.1458336448788,0.00026044127035500535,6059507.510056764,0.11923859816704371,0.48333538,0.003507821099214881,7877359763.073793,1300,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new4,10279513.76332598,585963.4119772082,1245.0539403956245,0.00011457493015189463,10866722.229243586,0.05392273765867633,0.25952023,0.0015274829971433956,17386755566.789738,1600,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new5,15108188.85277603,757595.6357139003,3285.7461339384704,0.0002070534748009041,15869070.234623868,0.04774039212838969,0.22945751,0.0017461212953578148,19042884281.54864,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new6,8638968.271658652,698101.974716076,1870.7732413760896,0.0002003196333981122,9338941.019616103,0.07475172755130785,0.4355607,0.0030542333883171293,11206729223.539324,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new7,5724016.90549808,819356.3528708795,2373.009776225945,0.0003625270028834108,6545746.268145185,0.125173863957769,0.35776564,0.002944463147653978,7854895521.774222,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new8,7928174.034224916,727026.7335550443,2004.7170434450543,0.00023156630011375408,8657205.484823406,0.08397937819883855,0.45153052,0.0032974039294860844,10388646581.788086,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new9,7756778.961484757,711146.0367391969,1856.5077992990707,0.00021919193523219253,8469781.506023252,0.08396273696475737,0.4041722,0.0028870872495731907,10163737807.227903,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new10,8714516.105750555,774904.1126495525,2547.7356195754746,0.00026840963137644743,9491967.954019682,0.08163787703490868,0.31940383,0.002486123765493815,11390361544.82362,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new11,6943254.206534757,832601.3599750792,2765.41178374353,0.000355514401776417,7778620.978293581,0.10703714222591283,0.40825713,0.0034143304743791078,9334345173.952297,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new12,10548486.64037041,587565.5885188122,1274.1316273539398,0.00011440192970109233,11137326.360516576,0.05275643089725886,0.33141217,0.0019559577256970224,13364791632.619892,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new13,5621406.526608073,823819.7588568667,2387.7039800722887,0.0003703236552282829,6447613.989445012,0.1277712592914977,0.42460322,0.003513582496163671,7737136787.334015,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new14,17250957.821762472,640364.1971136945,2187.8553736922695,0.00012227088978450013,17893509.87424986,0.035787511875198276,0.360698,0.002320093341831237,21472211849.099834,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new15,5474888.736703481,745834.2040176217,1756.9932916144699,0.0002823622269974007,6222479.934012717,0.1198612469508845,0.43818122,0.0032826964201204505,7466975920.81526,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new16,7950673.195779921,870446.8862521953,3396.50635001845,0.00038489432435201046,8824516.588382134,0.09863961130722754,0.28775883,0.002515970788641459,10589419906.058561,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new17,5701709.536789737,718099.5052686391,1607.4817711380776,0.0002503313350213,6421416.523829513,0.11182883131841898,0.50773376,0.0036623119523133208,7705699828.595416,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new18,5041851.771575617,711906.6850431951,1465.0345459432958,0.0002545573683093928,5755223.491164755,0.12369748735841324,0.5307901,0.0037956009010469615,6906268189.397706,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new19,10717994.573291115,742038.7072934317,2530.110725209441,0.0002207281773575728,11462563.391309759,0.06473584328057037,0.3752719,0.002797095240935725,13755076069.57171,1200,0.2,0.1,0.09437326647489767,0.6987082362174988,0.1
new0,17856486.86395499,1506329.5921981249,16005.639289053943,0.0008259345800392281,19378822.09544217,0.07773070957457257,0.54768103,0.008286714434194932,23254586514.5306,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new1,15644596.907937404,1777829.6720210246,23322.96289634375,0.0013368851157155412,17445749.54285477,0.10190617878892841,0.41972306,0.007495276321002123,26168624314.282158,1500,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new2,18905583.278461583,1624140.9682142977,20971.52886539785,0.0010204778025256658,20550695.775541283,0.07903094795200527,0.40198883,0.006558014537133311,20550695775.541283,1000,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new3,12705310.417183155,1711999.5257208883,17549.35263794453,0.0012157619467315771,14434859.29554199,0.11860174669313307,0.48333538,0.008311643098572036,18765317084.204586,1300,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new4,19529742.500659678,1405410.076092134,14111.691284893712,0.0006736127390604641,20949264.268036705,0.06708636914931831,0.25952023,0.0036636075757717117,33518822828.858727,1600,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new5,26154440.65835508,1625883.536219189,27878.83314638829,0.0010025399022941981,27808203.027720656,0.05846776703257035,0.22945751,0.0037473682958703253,33369843633.264786,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new6,18456631.29266218,1577201.8406436213,18847.412708747845,0.0009398949265410678,20052680.54601455,0.0786529180986274,0.4355607,0.0069003422082685745,24063216655.21746,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new7,13391734.950140126,1864226.6689553596,23613.289753085526,0.0015454153596518448,15279574.908848574,0.12200775741972801,0.35776564,0.006699339922586541,18335489890.61829,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new8,17235987.86787135,1643397.3589495677,20063.530864713128,0.001061593442324825,18899448.75768563,0.08695477735990925,0.45153052,0.007453570355810144,22679338509.22276,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new9,17053644.358118996,1616597.5142507323,18942.755245296546,0.0010135677731658152,18689184.627615023,0.08649909273527417,0.4041722,0.006563009325743677,22427021553.138027,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new10,17837710.659315515,1732486.080427201,24134.444213492174,0.0012317054349501556,19594331.183956206,0.08841771960278781,0.31940383,0.005558332634485833,23513197420.747448,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new11,15837239.137200326,1830650.6937472264,25697.167631945922,0.0014523435883299965,17693586.9985795,0.10346407960659401,0.40825713,0.007507129764706958,21232304398.2954,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new12,20323066.966459066,1391334.9358822894,14185.279616172735,0.0006528394827230909,21728587.181957528,0.06403246213069912,0.33141217,0.004631640058655347,26074304618.349033,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new13,13444006.871994868,1861752.3924853615,23595.048983388897,0.0015392069685978619,15329354.313463619,0.12145015076402814,0.42460322,0.00794035412248947,18395225176.15634,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new14,28998468.75377564,1411883.5090117387,20243.252604217025,0.0006652269619231776,30430595.515391596,0.04639684124149385,0.360698,0.0051153726948882944,36516714618.46992,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new15,13422970.057986235,1721990.5940312443,18681.61352432555,0.0012320004123796866,15163642.265541805,0.11356048658206173,0.43818122,0.0075791272752810035,18196370718.650166,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new16,16209845.640651902,1927680.655328579,30534.475082274315,0.0016806678195896512,18168060.771062754,0.1061027194712437,0.28775883,0.005571837058913596,21801672925.275307,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new17,13919821.304921947,1663178.0265376258,17365.910709214226,0.0011131733417544005,15600365.242168788,0.10661147996983743,0.50773376,0.00848221830083976,18720438290.602547,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new18,12732786.632059112,1672204.2864537158,16392.518459561423,0.0011366814100189305,14421383.436972387,0.11595311183299187,0.5307901,0.008915522539324388,17305660124.366863,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new19,21229972.908352084,1626935.6768903176,23291.253467780953,0.0010179654737269962,22880199.83871018,0.07110670747454592,0.3752719,0.006132690915460456,27456239806.452217,1200,0.2,0.2,0.09437326647489767,0.6987082362174988,0.1
new0,8021511.738369824,661529.5702574372,3642.1657683811704,0.00041928151050013557,8686683.474395642,0.0761544463093795,0.54768103,0.0036392477893895415,10424020169.27477,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new1,6861143.662290987,766904.6923556215,5372.415795305332,0.0007038018677168129,7633420.770441913,0.10046671281704074,0.41972306,0.0032332470717197762,11450131155.66287,1500,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new2,8776348.472628852,735918.9815761728,5062.757684036286,0.0005319514581633286,9517330.21188906,0.07732409879578013,0.40198883,0.0029715200058250684,9517330211.889061,1000,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new3,5049211.697387607,686580.5522928839,3628.0933349361912,0.0006321358461488868,5739420.343015428,0.11962541707341863,0.48333538,0.003333302622660475,7461246445.920056,1300,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new4,9523817.470207613,624880.8611975615,3224.925266058434,0.0003176664346767207,10151923.256671233,0.06155295360284835,0.25952023,0.0016289325770338775,16243077210.673973,1600,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new5,14393077.11391946,819010.2451529182,7791.520702121222,0.0005119305326716676,15219878.879774498,0.05381187666619939,0.22945751,0.0018876708929693425,18263854655.729397,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new6,8445921.757443909,705646.6252361475,4443.206657388936,0.0004852775265775368,9156011.589337444,0.07706921494703026,0.4355607,0.0030872416369056807,10987213907.204933,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new7,5445935.677369991,772782.2825551422,5200.83464212775,0.0008356205814682961,6223918.794567261,0.12416329776501728,0.35776564,0.002777093195373222,7468702553.480713,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new8,7698368.526148483,723511.190392116,4668.5651911279665,0.0005540305514239026,8426548.281731727,0.08586092029646905,0.45153052,0.003281459308326098,10111857938.078072,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new9,7553323.42492686,707469.7747496311,4355.884012333844,0.0005270182023613016,8265149.083688825,0.08559673486662381,0.4041722,0.0028721624822710587,9918178900.42659,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new10,8253794.311628706,776736.404837885,5827.747324040853,0.0006449221052255811,9036358.46379063,0.08595679420535675,0.31940383,0.002492002305922729,10843630156.548758,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new11,6797125.377237469,799873.3679361409,6053.878355493573,0.0007962431217112304,7603052.623529103,0.10520423934207421,0.40825713,0.0032801195711118724,9123663148.234922,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new12,9947422.454565756,627070.3771922203,3293.184749507241,0.00031133024853858475,10577786.016507482,0.059281817217102586,0.33141217,0.002087465931959695,12693343219.808979,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new13,5426285.241655091,773384.1300770711,5208.189564016428,0.000839370239390905,6204877.561296179,0.12464132006426146,0.42460322,0.003298475076660168,7445853073.555415,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new14,16584716.254018342,720478.0937687655,5586.62360034142,0.00032272510463712806,17310780.97138745,0.04162019581667779,0.360698,0.002610352727123799,20772937165.66494,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new15,5343475.608354247,705509.8290339919,3977.719833567047,0.0006571524937866536,6052963.157221807,0.11655610825786147,0.43818122,0.0031052137025281254,7263555788.666168,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new16,7347934.083136673,852073.122498391,7403.915087598405,0.0009021011593905009,8207411.120722663,0.10381752661896214,0.28775883,0.002462862605233497,9848893344.867195,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new17,5598893.266758143,685390.5612625874,3698.87358653141,0.0005882448731269484,6287982.701607262,0.10900007105417064,0.50773376,0.0034954961340290616,7545579241.928714,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new18,4935676.287716877,670207.8946859385,3365.300062015888,0.0005999554971723417,5609249.482464831,0.11948263253062404,0.5307901,0.003573279676119893,6731099378.957798,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new19,10422228.375934253,766059.5903499055,5929.773422953048,0.0005297175346089165,11194217.739707112,0.0684335080987936,0.3752719,0.0028876413229930956,13433061287.648535,1200,0.3,0.05,0.09437326647489767,0.6987082362174988,0.1
new0,12872069.584796658,1085856.3319950884,11537.863200501108,0.0008259345800392283,13969463.779992247,0.0777307095745726,0.54768103,0.005973580673453403,16763356535.990696,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new1,11043053.76076178,1254916.873930122,16462.983011975386,0.0013368851157155401,12314433.617703877,0.10190617878892842,0.41972306,0.005290691722622579,18471650426.555817,1500,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new2,13789301.696539426,1184611.41761922,15296.15533693217,0.0010204778025256645,14989209.269495578,0.07903094795200527,0.40198883,0.004783266384901574,14989209269.495579,1000,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new3,8634847.416644275,1163517.7887487365,11926.97992522808,0.0012157619467315771,9810292.185318239,0.11860174669313304,0.48333538,0.005648800980156275,12753379840.913712,1300,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new4,14299378.42093087,1029019.7381738063,10332.364281568553,0.000673612739060464,15338730.523386246,0.06708636914931833,0.25952023,0.002682437370076914,24541968837.41799,1600,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new5,20265947.688224033,1259827.0069154333,21602.105031940097,0.0010025399022941975,21547376.800171405,0.05846776703257037,0.22945751,0.0029036740202034047,25856852160.205685,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new6,13395958.99604238,1144744.7180756358,13679.591027440223,0.0009398949265410672,14554383.305145456,0.07865291809862743,0.4355607,0.005008319222228627,17465259966.174545,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new7,9205470.226458276,1281468.2459242137,16231.760603093977,0.001545415359651846,10503170.232985584,0.12200775741972805,0.35776564,0.004605122071479499,12603804279.5827,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new8,12362687.502203109,1178743.4608555771,14390.771458687968,0.0010615934423248241,13555821.734517373,0.08695477735990927,0.45153052,0.005346149103314826,16266986081.420847,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new9,12204560.840466283,1156929.410682035,13556.516368140296,0.0010135677731658156,13375046.767516458,0.08649909273527415,0.4041722,0.004696863903723456,16050056121.01975,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new10,12887007.73839465,1251649.4942396989,17436.1371412144,0.001231705434950154,14156093.369775563,0.08841771960278777,0.31940383,0.0040156652970364465,16987312043.730677,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new11,11210617.477137651,1295852.4199871868,18190.10965686254,0.0014523435883299972,12524660.0067817,0.10346407960659408,0.40825713,0.005314029763286233,15029592008.138039,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new12,14989337.365110748,1026183.1433328204,10462.39438841392,0.0006528394827230905,16025982.90283198,0.06403246213069913,0.33141217,0.0034160796452388236,19231179483.398376,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new13,9247415.60517584,1280600.2177152976,16229.776304889854,0.001539206968597861,10544245.599196028,0.12145015076402814,0.42460322,0.0054617462875512475,12653094719.035234,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new14,22878316.00411689,1113904.232476629,15970.896048438386,0.0006652269619231778,24008191.132641956,0.04639684124149384,0.360698,0.004035768715451493,28809829359.17035,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new15,9212896.779301774,1181893.5398950346,12822.182894464417,0.0012320004123796855,10407612.502091272,0.11356048658206182,0.43818122,0.005201957313672958,12489135002.509525,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new16,11535262.375830995,1371777.537490155,21728.96580205452,0.00168066781958965,12928768.879123205,0.10610271947124368,0.28775883,0.003965034819872721,15514522654.947845,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new17,9608320.741352519,1148028.238213998,11987.024574864286,0.0011131733417544002,10768336.004141381,0.10661147996983743,0.50773376,0.005854951169798481,12922003204.969658,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new18,8651904.614374507,1136259.6735673132,11138.685521078494,0.0011366814100189292,9799302.973462898,0.11595311183299187,0.5307901,0.006058080829166171,11759163568.155478,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new19,15820794.613105495,1212409.23405462,17356.882130102815,0.0010179654737269951,17050560.729290217,0.07110670747454592,0.3752719,0.004570144475360473,20460672875.148262,1200,0.3,0.1,0.09437326647489767,0.6987082362174988,0.1
new0,22123929.263728805,1921493.561456887,51256.80714190668,0.0021271315352983993,24096679.6323276,0.0797410095820443,0.54768103,0.010570640391988732,28916015558.79312,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new1,19264812.505669087,2200330.693950476,69475.71364517715,0.0032262337181356853,21534618.913264737,0.10217643984380577,0.41972306,0.009276527897069625,32301928369.897106,1500,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new2,23168350.985961143,2049562.48261682,63899.353198247794,0.002527483042798608,25281812.821776208,0.08106865188288445,0.40198883,0.008275796755833488,25281812821.776207,1000,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new3,16156683.939949956,2111193.114337694,54722.273447554726,0.0029865999069641157,18322599.327735204,0.11522345037267435,0.48333538,0.010249701249858004,23819379126.055767,1300,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new4,23055465.43431517,1849365.7570106857,47149.14457996416,0.0018895952924472565,24951980.335905824,0.07411699320512265,0.25952023,0.004820906376732825,39923168537.44932,1600,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new5,30137093.710416675,2098549.4650721643,82091.37696824521,0.002540134019449822,32317734.55245709,0.06493491867958343,0.22945751,0.00483677800872134,38781281462.94851,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new6,22735412.5697151,1998061.5152810696,58550.50291265043,0.0023616668620603807,24792024.587908823,0.08059291439455625,0.4355607,0.008741625740802289,29750429505.49059,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new7,16991999.146647416,2263351.4413174638,69487.7773533995,0.003595775345687092,19324838.36531828,0.11712136466711329,0.35776564,0.008133646472378067,23189806038.381935,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new8,21324365.605917517,2061994.6360324693,61468.067214966875,0.0026214823140333684,23447828.309164956,0.08793968502518018,0.45153052,0.00935210343942313,28137393970.997948,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new9,21194007.59959945,2031643.7692604207,58607.17071180484,0.0025170297182623086,23284258.539571676,0.08725396025849977,0.4041722,0.008248000437155897,27941110247.48601,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new10,21671204.74378086,2165327.5558244055,71734.46170394054,0.0030004041037399068,23908266.761309206,0.09056815274156801,0.31940383,0.006947017326062709,28689920113.57105,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new11,19935147.27212081,2235978.0311227073,74528.35803565566,0.0033502435653477726,22245653.66127917,0.10051302897943859,0.40825713,0.009169295534099252,26694784393.535007,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new12,24177978.968383625,1829606.4484259954,47218.57248885118,0.001812278937436848,26054803.98929847,0.07022146277429193,0.33141217,0.0060906100318183255,31265764787.158165,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new13,17157377.22328694,2256512.98214075,69308.61320184414,0.0035573528683376324,19483198.818629533,0.11581840349455898,0.42460322,0.009624003832364187,23379838582.35544,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new14,33142258.136305593,1880452.244037241,63749.6278978686,0.0018169296042660282,35086460.0082407,0.053594812460293295,0.360698,0.006813036629291451,42103752009.88884,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new15,17267741.307727363,2112721.9625333548,57303.274053730885,0.0029480379817861378,19437766.54431445,0.10869160084399337,0.43818122,0.009298882762092035,23325319853.17734,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new16,19670969.251424428,2360515.449964558,86664.52185874016,0.003918253782628868,22118149.223247726,0.10672300951308758,0.28775883,0.006822918218271355,26541779067.89727,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new17,17870918.920430332,2055499.2417408442,54069.777636722545,0.002706128989422587,19980487.9398079,0.10287532756622993,0.50773376,0.01048305894345701,23976585527.769478,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new18,16513890.524231765,2057639.6200117252,51461.75531042171,0.0027633452018874798,18622991.899553914,0.11048920770142272,0.5307901,0.010970509140917196,22347590279.464695,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new19,25550806.49578547,2065981.1192647438,69954.31911177424,0.002526636007881423,27686741.934161987,0.07461987127909696,0.3752719,0.007787661074496117,33224090320.994385,1200,0.3,0.2,0.09437326647489767,0.6987082362174988,0.1
new0,842330.4090715238,50349.54836609515,0.34925822264043677,3.9124669830925014e-07,892680.3066958415,0.05640266508450097,0.54768103,0.00027698608017895116,1071216368.0350097,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new1,1104481.6989065935,62273.6392047887,0.7578154410276202,6.495063052793761e-07,1166756.095926823,0.05337331377327931,0.41972306,0.000262543786224287,1750134143.8902347,1500,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new2,1105457.444706788,60882.78373956045,0.7102117267666688,6.089229171564513e-07,1166340.9386580752,0.052199817156044166,0.40198883,0.0002458346834660347,1166340938.658075,1000,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new3,606487.2317551752,52907.30110423166,0.33348669965669636,5.057465817176294e-07,659394.8663461064,0.0802361434771338,0.48333538,0.0002568614053218802,857213326.2499384,1300,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new4,2316596.5847261087,33625.43633917047,0.2005766102394789,8.534367873492152e-08,2350222.221641889,0.014307343377801696,0.25952023,8.765441873972902e-05,3760355554.6270223,1600,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new5,3624646.9023384918,62266.208475966334,1.5474710290642948,4.1971978537303857e-07,3686914.6582854874,0.01688843226572588,0.22945751,0.00014351237979165566,4424297589.942585,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new6,979455.2041464517,56684.05437000602,0.5378268682996583,5.190678614967983e-07,1036139.796343326,0.054706956117361316,0.4355607,0.0002479957623848118,1243367755.6119912,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new7,741380.6625426007,66930.33463978057,0.7417429435529291,9.176446509846548e-07,808311.7389253248,0.0828026260372842,0.35776564,0.00024052282394158576,969974086.7103897,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new8,896954.0373169576,60018.28254456091,0.6029287463597988,6.300374148537322e-07,956972.9227902648,0.06271680328171085,0.45153052,0.0002722107889151749,1148367507.3483179,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new9,867178.0118556398,57249.56822887359,0.5154958894612034,5.576376269022298e-07,924428.0955804026,0.061929714709643716,0.4041722,0.00023241991087375943,1109313714.6964831,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new10,1508138.5304935758,61475.20145688091,0.8779904048834971,5.59366865804452e-07,1569614.6099408614,0.03916579335305571,0.31940383,0.00019723080163802238,1883537531.9290335,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new11,701932.6607617519,78451.9476698422,1.1434735919559815,1.4652671312416651e-06,780385.7519051859,0.10052970275061329,0.40825713,0.00032171563557325275,936462902.286223,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new12,2132141.149936124,35308.65462730487,0.21936840592865448,1.0121036402523923e-07,2167450.0239318344,0.016290412345126955,0.33141217,0.0001175396196641521,2600940028.718201,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new13,563177.2238373483,72566.1092765038,0.8053922012782917,1.2668495901053802e-06,635744.1385060532,0.11414357582128595,0.42460322,0.00030949368308720403,762892966.207264,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new14,4164838.689245984,46105.787920943796,0.7110753212754992,1.6886358988023766e-07,4210945.188242249,0.010949035397012486,0.360698,0.0001670451472106156,5053134225.890699,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new15,475980.83708861336,61431.13816444937,0.45042366372949577,8.381340702390874e-07,537412.4256767264,0.1143091138748669,0.43818122,0.00027038150871879044,644894910.8120717,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new16,1719020.4274503535,70725.94353292728,1.4227745315468683,7.949581144947607e-07,1789747.7937578121,0.03951726817577398,0.28775883,0.000204428794839062,2147697352.5093746,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new17,441996.0916432068,59510.687637229355,0.39399875528533973,7.856293514390048e-07,501507.17327919137,0.11866368181357892,0.50773376,0.00030350487784095657,601808607.9350296,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
new18,366445.06090280577,57501.76408809084,0.3217420172460732,7.589201147490451e-07,423947.14673291385,0.13563427547801585,0.5307901,0.00030657634233523847,508736576.0794966,1200,0.1,0.05,0.09437326647489767,0.6987082362174988,0.14
